,Scores_Train
4033,0.7446857398716029
4034,0.7446857398716029
4035,0.7446857398716029
4036,0.7446857398716029
4037,0.7446857398716029
4038,0.7446857398716029
4039,0.7446857398716029
4040,0.7446857398716029
4041,0.7446857398716029
4042,0.7446857398716029
4043,0.7446857398716029
4044,0.7446857398716029
4045,0.7446857398716029
4046,0.7446857398716029
4047,0.7446857398716029
4048,0.7446857398716029
4049,0.7446857398716029
4050,0.19359692993254957
4051,0.19359692993254957
4052,0.19359692993254957
4053,0.19359692993254957
4054,0.19359692993254957
4055,0.19359692993254957
4056,0.19359692993254957
4057,0.19359692993254957
4058,0.19359692993254957
4059,0.19359692993254957
4060,0.19359692993254957
4061,0.19359692993254957
4062,0.19359692993254957
4063,0.19359692993254957
4064,0.19359692993254957
4065,0.19359692993254957
4066,0.19359692993254957
4067,0.19359692993254957
4068,0.19359692993254957
4069,0.19359692993254957
4070,0.19359692993254957
4071,0.19359692993254957
4072,0.19359692993254957
4073,0.19359692993254957
4074,0.19359692993254957
4075,0.19359692993254957
4076,0.19359692993254957
4077,0.19359692993254957
4078,0.19359692993254957
4079,0.19359692993254957
4080,0.19359692993254957
4081,0.19359692993254957
4082,0.19359692993254957
4083,0.19359692993254957
4084,0.19359692993254957
4085,0.19359692993254957
4086,0.19359692993254957
4087,0.19359692993254957
4088,0.19359692993254957
4089,0.19359692993254957
4090,0.19359692993254957
4091,0.19359692993254957
4092,0.19359692993254957
4093,0.19359692993254957
4094,0.19359692993254957
4095,0.19359692993254957
4096,0.19359692993254957
4097,0.19359692993254957
4098,0.19359692993254957
4099,0.19359692993254957
4100,0.1522552241167167
4101,0.1522552241167167
4102,0.1522552241167167
4103,0.1522552241167167
4104,0.1522552241167167
4105,0.1522552241167167
4106,0.1522552241167167
4107,0.1522552241167167
4108,0.1522552241167167
4109,0.1522552241167167
4110,0.1522552241167167
4111,0.1522552241167167
4112,0.1522552241167167
4113,0.1522552241167167
4114,0.1522552241167167
4115,0.1522552241167167
4116,0.1522552241167167
4117,0.1522552241167167
4118,0.1522552241167167
4119,0.1522552241167167
4120,0.1522552241167167
4121,0.1522552241167167
4122,0.1522552241167167
4123,0.1522552241167167
4124,0.1522552241167167
4125,0.1522552241167167
4126,0.1522552241167167
4127,0.1522552241167167
4128,0.1522552241167167
4129,0.1522552241167167
4130,0.1522552241167167
4131,0.1522552241167167
4132,0.1522552241167167
4133,0.1522552241167167
4134,0.1522552241167167
4135,0.1522552241167167
4136,0.1522552241167167
4137,0.1522552241167167
4138,0.1522552241167167
4139,0.1522552241167167
4140,0.1522552241167167
4141,0.1522552241167167
4142,0.1522552241167167
4143,0.1522552241167167
4144,0.1522552241167167
4145,0.1522552241167167
4146,0.1522552241167167
4147,0.1522552241167167
4148,0.1522552241167167
4149,0.1522552241167167
4150,1.1526223338588464
4151,1.1526223338588464
4152,1.1526223338588464
4153,1.1526223338588464
4154,1.1526223338588464
4155,1.1526223338588464
4156,1.1526223338588464
4157,1.1526223338588464
4158,1.1526223338588464
4159,1.1526223338588464
4160,1.1526223338588464
4161,1.1526223338588464
4162,1.1526223338588464
4163,1.1526223338588464
4164,1.1526223338588464
4165,1.1526223338588464
4166,1.1526223338588464
4167,1.1526223338588464
4168,1.1526223338588464
4169,1.1526223338588464
4170,1.1526223338588464
4171,1.1526223338588464
4172,1.1526223338588464
4173,1.1526223338588464
4174,1.1526223338588464
4175,1.1526223338588464
4176,1.1526223338588464
4177,1.1526223338588464
4178,1.1526223338588464
4179,1.1526223338588464
4180,1.1526223338588464
4181,1.1526223338588464
4182,1.1526223338588464
4183,1.1526223338588464
4184,1.1526223338588464
4185,1.1526223338588464
4186,1.1526223338588464
4187,1.1526223338588464
4188,1.1526223338588464
4189,1.1526223338588464
4190,1.1526223338588464
4191,1.1526223338588464
4192,1.1526223338588464
4193,1.1526223338588464
4194,1.1526223338588464
4195,1.1526223338588464
4196,1.1526223338588464
4197,1.1526223338588464
4198,1.1526223338588464
4199,1.1526223338588464
4200,0.9156388045222709
4201,0.9156388045222709
4202,0.9156388045222709
4203,0.9156388045222709
4204,0.9156388045222709
4205,0.9156388045222709
4206,0.9156388045222709
4207,0.9156388045222709
4208,0.9156388045222709
4209,0.9156388045222709
4210,0.9156388045222709
4211,0.9156388045222709
4212,0.9156388045222709
4213,0.9156388045222709
4214,0.9156388045222709
4215,0.9156388045222709
4216,0.9156388045222709
4217,0.9156388045222709
4218,0.9156388045222709
4219,0.9156388045222709
4220,0.9156388045222709
4221,0.9156388045222709
4222,0.9156388045222709
4223,0.9156388045222709
4224,0.9156388045222709
4225,0.9156388045222709
4226,0.9156388045222709
4227,0.9156388045222709
4228,0.9156388045222709
4229,0.9156388045222709
4230,0.9156388045222709
4231,0.9156388045222709
4232,0.9156388045222709
4233,0.9156388045222709
4234,0.9156388045222709
4235,0.9156388045222709
4236,0.9156388045222709
4237,0.9156388045222709
4238,0.9156388045222709
4239,0.9156388045222709
4240,0.9156388045222709
4241,0.9156388045222709
4242,0.9156388045222709
4243,0.9156388045222709
4244,0.9156388045222709
4245,0.9156388045222709
4246,0.9156388045222709
4247,0.9156388045222709
4248,0.9156388045222709
4249,0.9156388045222709
4250,0.7492941834276012
4251,0.7492941834276012
4252,0.7492941834276012
4253,0.7492941834276012
4254,0.7492941834276012
4255,0.7492941834276012
4256,0.7492941834276012
4257,0.7492941834276012
4258,0.7492941834276012
4259,0.7492941834276012
4260,0.7492941834276012
4261,0.7492941834276012
4262,0.7492941834276012
4263,0.7492941834276012
4264,0.7492941834276012
4265,0.7492941834276012
4266,0.7492941834276012
4267,0.7492941834276012
4268,0.7492941834276012
4269,0.7492941834276012
4270,0.7492941834276012
4271,0.7492941834276012
4272,0.7492941834276012
4273,0.7492941834276012
4274,0.7492941834276012
4275,0.7492941834276012
4276,0.7492941834276012
4277,0.7492941834276012
4278,0.7492941834276012
4279,0.7492941834276012
4280,0.7492941834276012
4281,0.7492941834276012
4282,0.7492941834276012
4283,0.7492941834276012
4284,0.7492941834276012
4285,0.7492941834276012
4286,0.7492941834276012
4287,0.7492941834276012
4288,0.7492941834276012
4289,0.7492941834276012
4290,0.7492941834276012
4291,0.7492941834276012
4292,0.7492941834276012
4293,0.7492941834276012
4294,0.7492941834276012
4295,0.7492941834276012
4296,0.7492941834276012
4297,0.7492941834276012
4298,0.7492941834276012
4299,0.7492941834276012
4300,0.7680663296039519
4301,0.7680663296039519
4302,0.7680663296039519
4303,0.7680663296039519
4304,0.7680663296039519
4305,0.7680663296039519
4306,0.7680663296039519
4307,0.7680663296039519
4308,0.7680663296039519
4309,0.7680663296039519
4310,0.7680663296039519
4311,0.7680663296039519
4312,0.7680663296039519
4313,0.7680663296039519
4314,0.7680663296039519
4315,0.7680663296039519
4316,0.7680663296039519
4317,0.7680663296039519
4318,0.7680663296039519
4319,0.7680663296039519
4320,0.7680663296039519
4321,0.7680663296039519
4322,0.7680663296039519
4323,0.7680663296039519
4324,0.7680663296039519
4325,0.7680663296039519
4326,0.7680663296039519
4327,0.7680663296039519
4328,0.7680663296039519
4329,0.7680663296039519
4330,0.7680663296039519
4331,0.7680663296039519
4332,0.7680663296039519
4333,0.7680663296039519
4334,0.7680663296039519
4335,0.7680663296039519
4336,0.7680663296039519
4337,0.7680663296039519
4338,0.7680663296039519
4339,0.7680663296039519
4340,0.7680663296039519
4341,0.7680663296039519
4342,0.7680663296039519
4343,0.7680663296039519
4344,0.7680663296039519
4345,0.7680663296039519
4346,0.7680663296039519
4347,0.7680663296039519
4348,0.7680663296039519
4349,0.7680663296039519
4350,0.7986361969204987
4351,0.7986361969204987
4352,0.7986361969204987
4353,0.7986361969204987
4354,0.7986361969204987
4355,0.7986361969204987
4356,0.7986361969204987
4357,0.7986361969204987
4358,0.7986361969204987
4359,0.7986361969204987
4360,0.7986361969204987
4361,0.7986361969204987
4362,0.7986361969204987
4363,0.7986361969204987
4364,0.7986361969204987
4365,0.7986361969204987
4366,0.7986361969204987
4367,0.7986361969204987
4368,0.7986361969204987
4369,0.7986361969204987
4370,0.7986361969204987
4371,0.7986361969204987
4372,0.7986361969204987
4373,0.7986361969204987
4374,0.7986361969204987
4375,0.7986361969204987
4376,0.7986361969204987
4377,0.7986361969204987
4378,0.7986361969204987
4379,0.7986361969204987
4380,0.7986361969204987
4381,0.7986361969204987
4382,0.7986361969204987
4383,0.7986361969204987
4384,0.7986361969204987
4385,0.7986361969204987
4386,0.7986361969204987
4387,0.7986361969204987
4388,0.7986361969204987
4389,0.7986361969204987
4390,0.7986361969204987
4391,0.7986361969204987
4392,0.7986361969204987
4393,0.7986361969204987
4394,0.7986361969204987
4395,0.7986361969204987
4396,0.7986361969204987
4397,0.7986361969204987
4398,0.7986361969204987
4399,0.7986361969204987
4400,0.8811956112444673
4401,0.8811956112444673
4402,0.8811956112444673
4403,0.8811956112444673
4404,0.8811956112444673
4405,0.8811956112444673
4406,0.8811956112444673
4407,0.8811956112444673
4408,0.8811956112444673
4409,0.8811956112444673
4410,0.8811956112444673
4411,0.8811956112444673
4412,0.8811956112444673
4413,0.8811956112444673
4414,0.8811956112444673
4415,0.8811956112444673
4416,0.8811956112444673
4417,0.8811956112444673
4418,0.8811956112444673
4419,0.8811956112444673
4420,0.8811956112444673
4421,0.8811956112444673
4422,0.8811956112444673
4423,0.8811956112444673
4424,0.8811956112444673
4425,0.8811956112444673
4426,0.8811956112444673
4427,0.8811956112444673
4428,0.8811956112444673
4429,0.8811956112444673
4430,0.8811956112444673
4431,0.8811956112444673
4432,0.8811956112444673
4433,0.8811956112444673
4434,0.8811956112444673
4435,0.8811956112444673
4436,0.8811956112444673
4437,0.8811956112444673
4438,0.8811956112444673
4439,0.8811956112444673
4440,0.8811956112444673
4441,0.8811956112444673
4442,0.8811956112444673
4443,0.8811956112444673
4444,0.8811956112444673
4445,0.8811956112444673
4446,0.8811956112444673
4447,0.8811956112444673
4448,0.8811956112444673
4449,0.8811956112444673
4450,0.5571315886754458
4451,0.5571315886754458
4452,0.5571315886754458
4453,0.5571315886754458
4454,0.5571315886754458
4455,0.5571315886754458
4456,0.5571315886754458
4457,0.5571315886754458
4458,0.5571315886754458
4459,0.5571315886754458
4460,0.5571315886754458
4461,0.5571315886754458
4462,0.5571315886754458
4463,0.5571315886754458
4464,0.5571315886754458
4465,0.5571315886754458
4466,0.5571315886754458
4467,0.5571315886754458
4468,0.5571315886754458
4469,0.5571315886754458
4470,0.5571315886754458
4471,0.5571315886754458
4472,0.5571315886754458
4473,0.5571315886754458
4474,0.5571315886754458
4475,0.5571315886754458
4476,0.5571315886754458
4477,0.5571315886754458
4478,0.5571315886754458
4479,0.5571315886754458
4480,0.5571315886754458
4481,0.5571315886754458
4482,0.5571315886754458
4483,0.5571315886754458
4484,0.5571315886754458
4485,0.5571315886754458
4486,0.5571315886754458
4487,0.5571315886754458
4488,0.5571315886754458
4489,0.5571315886754458
4490,0.5571315886754458
4491,0.5571315886754458
4492,0.5571315886754458
4493,0.5571315886754458
4494,0.5571315886754458
4495,0.5571315886754458
4496,0.5571315886754458
4497,0.5571315886754458
4498,0.5571315886754458
4499,0.5571315886754458
4500,0.4293579410323451
4501,0.4293579410323451
4502,0.4293579410323451
4503,0.4293579410323451
4504,0.4293579410323451
4505,0.4293579410323451
4506,0.4293579410323451
4507,0.4293579410323451
4508,0.4293579410323451
4509,0.4293579410323451
4510,0.4293579410323451
4511,0.4293579410323451
4512,0.4293579410323451
4513,0.4293579410323451
4514,0.4293579410323451
4515,0.4293579410323451
4516,0.4293579410323451
4517,0.4293579410323451
4518,0.4293579410323451
4519,0.4293579410323451
4520,0.4293579410323451
4521,0.4293579410323451
4522,0.4293579410323451
4523,0.4293579410323451
4524,0.4293579410323451
4525,0.4293579410323451
4526,0.4293579410323451
4527,0.4293579410323451
4528,0.4293579410323451
4529,0.4293579410323451
4530,0.4293579410323451
4531,0.4293579410323451
4532,0.4293579410323451
4533,0.4293579410323451
4534,0.4293579410323451
4535,0.4293579410323451
4536,0.4293579410323451
4537,0.4293579410323451
4538,0.4293579410323451
4539,0.4293579410323451
4540,0.4293579410323451
4541,0.4293579410323451
4542,0.4293579410323451
4543,0.4293579410323451
4544,0.4293579410323451
4545,0.4293579410323451
4546,0.4293579410323451
4547,0.4293579410323451
4548,0.4293579410323451
4549,0.4293579410323451
4550,0.2997164663361232
4551,0.2997164663361232
4552,0.2997164663361232
4553,0.2997164663361232
4554,0.2997164663361232
4555,0.2997164663361232
4556,0.2997164663361232
4557,0.2997164663361232
4558,0.2997164663361232
4559,0.2997164663361232
4560,0.2997164663361232
4561,0.2997164663361232
4562,0.2997164663361232
4563,0.2997164663361232
4564,0.2997164663361232
4565,0.2997164663361232
4566,0.2997164663361232
4567,0.2997164663361232
4568,0.2997164663361232
4569,0.2997164663361232
4570,0.2997164663361232
4571,0.2997164663361232
4572,0.2997164663361232
4573,0.2997164663361232
4574,0.2997164663361232
4575,0.2997164663361232
4576,0.2997164663361232
4577,0.2997164663361232
4578,0.2997164663361232
4579,0.2997164663361232
4580,0.2997164663361232
4581,0.2997164663361232
4582,0.2997164663361232
4583,0.2997164663361232
4584,0.2997164663361232
4585,0.2997164663361232
4586,0.2997164663361232
4587,0.2997164663361232
4588,0.2997164663361232
4589,0.2997164663361232
4590,0.2997164663361232
4591,0.2997164663361232
4592,0.2997164663361232
4593,0.2997164663361232
4594,0.2997164663361232
4595,0.2997164663361232
4596,0.2997164663361232
4597,0.2997164663361232
4598,0.2997164663361232
4599,0.2997164663361232
4600,0.8102310755741231
4601,0.8102310755741231
4602,0.8102310755741231
4603,0.8102310755741231
4604,0.8102310755741231
4605,0.8102310755741231
4606,0.8102310755741231
4607,0.8102310755741231
4608,0.8102310755741231
4609,0.8102310755741231
4610,0.8102310755741231
4611,0.8102310755741231
4612,0.8102310755741231
4613,0.8102310755741231
4614,0.8102310755741231
4615,0.8102310755741231
4616,0.8102310755741231
4617,0.8102310755741231
4618,0.8102310755741231
4619,0.8102310755741231
4620,0.8102310755741231
4621,0.8102310755741231
4622,0.8102310755741231
4623,0.8102310755741231
4624,0.8102310755741231
4625,0.8102310755741231
4626,0.8102310755741231
4627,0.8102310755741231
4628,0.8102310755741231
4629,0.8102310755741231
4630,0.8102310755741231
4631,0.8102310755741231
4632,0.8102310755741231
4633,0.8102310755741231
4634,0.8102310755741231
4635,0.8102310755741231
4636,0.8102310755741231
4637,0.8102310755741231
4638,0.8102310755741231
4639,0.8102310755741231
4640,0.8102310755741231
4641,0.8102310755741231
4642,0.8102310755741231
4643,0.8102310755741231
4644,0.8102310755741231
4645,0.8102310755741231
4646,0.8102310755741231
4647,0.8102310755741231
4648,0.8102310755741231
4649,0.8102310755741231
4650,0.6753239719336553
4651,0.6753239719336553
4652,0.6753239719336553
4653,0.6753239719336553
4654,0.6753239719336553
4655,0.6753239719336553
4656,0.6753239719336553
4657,0.6753239719336553
4658,0.6753239719336553
4659,0.6753239719336553
4660,0.6753239719336553
4661,0.6753239719336553
4662,0.6753239719336553
4663,0.6753239719336553
4664,0.6753239719336553
4665,0.6753239719336553
4666,0.6753239719336553
4667,0.6753239719336553
4668,0.6753239719336553
4669,0.6753239719336553
4670,0.6753239719336553
4671,0.6753239719336553
4672,0.6753239719336553
4673,0.6753239719336553
4674,0.6753239719336553
4675,0.6753239719336553
4676,0.6753239719336553
4677,0.6753239719336553
4678,0.6753239719336553
4679,0.6753239719336553
4680,0.6753239719336553
4681,0.6753239719336553
4682,0.6753239719336553
4683,0.6753239719336553
4684,0.6753239719336553
4685,0.6753239719336553
4686,0.6753239719336553
4687,0.6753239719336553
4688,0.6753239719336553
4689,0.6753239719336553
4690,0.6753239719336553
4691,0.6753239719336553
4692,0.6753239719336553
4693,0.6753239719336553
4694,0.6753239719336553
4695,0.6753239719336553
4696,0.6753239719336553
4697,0.6753239719336553
4698,0.6753239719336553
4699,0.6753239719336553
4700,0.8234680538458838
4701,0.8234680538458838
4702,0.8234680538458838
4703,0.8234680538458838
4704,0.8234680538458838
4705,0.8234680538458838
4706,0.8234680538458838
4707,0.8234680538458838
4708,0.8234680538458838
4709,0.8234680538458838
4710,0.8234680538458838
4711,0.8234680538458838
4712,0.8234680538458838
4713,0.8234680538458838
4714,0.8234680538458838
4715,0.8234680538458838
4716,0.8234680538458838
4717,0.8234680538458838
4718,0.8234680538458838
4719,0.8234680538458838
4720,0.8234680538458838
4721,0.8234680538458838
4722,0.8234680538458838
4723,0.8234680538458838
4724,0.8234680538458838
4725,0.8234680538458838
4726,0.8234680538458838
4727,0.8234680538458838
4728,0.8234680538458838
4729,0.8234680538458838
4730,0.8234680538458838
4731,0.8234680538458838
4732,0.8234680538458838
4733,0.8234680538458838
4734,0.8234680538458838
4735,0.8234680538458838
4736,0.8234680538458838
4737,0.8234680538458838
4738,0.8234680538458838
4739,0.8234680538458838
4740,0.8234680538458838
4741,0.8234680538458838
4742,0.8234680538458838
4743,0.8234680538458838
4744,0.8234680538458838
4745,0.8234680538458838
4746,0.8234680538458838
4747,0.8234680538458838
4748,0.8234680538458838
4749,0.8234680538458838
4750,0.6300473131143506
4751,0.6300473131143506
4752,0.6300473131143506
4753,0.6300473131143506
4754,0.6300473131143506
4755,0.6300473131143506
4756,0.6300473131143506
4757,0.6300473131143506
4758,0.6300473131143506
4759,0.6300473131143506
4760,0.6300473131143506
4761,0.6300473131143506
4762,0.6300473131143506
4763,0.6300473131143506
4764,0.6300473131143506
4765,0.6300473131143506
4766,0.6300473131143506
4767,0.6300473131143506
4768,0.6300473131143506
4769,0.6300473131143506
4770,0.6300473131143506
4771,0.6300473131143506
4772,0.6300473131143506
4773,0.6300473131143506
4774,0.6300473131143506
4775,0.6300473131143506
4776,0.6300473131143506
4777,0.6300473131143506
4778,0.6300473131143506
4779,0.6300473131143506
4780,0.6300473131143506
4781,0.6300473131143506
4782,0.6300473131143506
4783,0.6300473131143506
4784,0.6300473131143506
4785,0.6300473131143506
4786,0.6300473131143506
4787,0.6300473131143506
4788,0.6300473131143506
4789,0.6300473131143506
4790,0.6300473131143506
4791,0.6300473131143506
4792,0.6300473131143506
4793,0.6300473131143506
4794,0.6300473131143506
4795,0.6300473131143506
4796,0.6300473131143506
4797,0.6300473131143506
4798,0.6300473131143506
4799,0.6300473131143506
4800,0.36220025819398227
4801,0.36220025819398227
4802,0.36220025819398227
4803,0.36220025819398227
4804,0.36220025819398227
4805,0.36220025819398227
4806,0.36220025819398227
4807,0.36220025819398227
4808,0.36220025819398227
4809,0.36220025819398227
4810,0.36220025819398227
4811,0.36220025819398227
4812,0.36220025819398227
4813,0.36220025819398227
4814,0.36220025819398227
4815,0.36220025819398227
4816,0.36220025819398227
4817,0.36220025819398227
4818,0.36220025819398227
4819,0.36220025819398227
4820,0.36220025819398227
4821,0.36220025819398227
4822,0.36220025819398227
4823,0.36220025819398227
4824,0.36220025819398227
4825,0.36220025819398227
4826,0.36220025819398227
4827,0.36220025819398227
4828,0.36220025819398227
4829,0.36220025819398227
4830,0.36220025819398227
4831,0.36220025819398227
4832,0.36220025819398227
4833,0.36220025819398227
4834,0.36220025819398227
4835,0.36220025819398227
4836,0.36220025819398227
4837,0.36220025819398227
4838,0.36220025819398227
4839,0.36220025819398227
4840,0.36220025819398227
4841,0.36220025819398227
4842,0.36220025819398227
4843,0.36220025819398227
4844,0.36220025819398227
4845,0.36220025819398227
4846,0.36220025819398227
4847,0.36220025819398227
4848,0.36220025819398227
4849,0.36220025819398227
4850,0.23540947548351238
4851,0.23540947548351238
4852,0.23540947548351238
4853,0.23540947548351238
4854,0.23540947548351238
4855,0.23540947548351238
4856,0.23540947548351238
4857,0.23540947548351238
4858,0.23540947548351238
4859,0.23540947548351238
4860,0.23540947548351238
4861,0.23540947548351238
4862,0.23540947548351238
4863,0.23540947548351238
4864,0.23540947548351238
4865,0.23540947548351238
4866,0.23540947548351238
4867,0.23540947548351238
4868,0.23540947548351238
4869,0.23540947548351238
4870,0.23540947548351238
4871,0.23540947548351238
4872,0.23540947548351238
4873,0.23540947548351238
4874,0.23540947548351238
4875,0.23540947548351238
4876,0.23540947548351238
4877,0.23540947548351238
4878,0.23540947548351238
4879,0.23540947548351238
4880,0.23540947548351238
4881,0.23540947548351238
4882,0.23540947548351238
4883,0.23540947548351238
4884,0.23540947548351238
4885,0.23540947548351238
4886,0.23540947548351238
4887,0.23540947548351238
4888,0.23540947548351238
4889,0.23540947548351238
4890,0.23540947548351238
4891,0.23540947548351238
4892,0.23540947548351238
4893,0.23540947548351238
4894,0.23540947548351238
4895,0.23540947548351238
4896,0.23540947548351238
4897,0.23540947548351238
4898,0.23540947548351238
4899,0.23540947548351238
4900,0.12922110672024903
4901,0.12922110672024903
4902,0.12922110672024903
4903,0.12922110672024903
4904,0.12922110672024903
4905,0.12922110672024903
4906,0.12922110672024903
4907,0.12922110672024903
4908,0.12922110672024903
4909,0.12922110672024903
4910,0.12922110672024903
4911,0.12922110672024903
4912,0.12922110672024903
4913,0.12922110672024903
4914,0.12922110672024903
4915,0.12922110672024903
4916,0.12922110672024903
4917,0.12922110672024903
4918,0.12922110672024903
4919,0.12922110672024903
4920,0.12922110672024903
4921,0.12922110672024903
4922,0.12922110672024903
4923,0.12922110672024903
4924,0.12922110672024903
4925,0.12922110672024903
4926,0.12922110672024903
4927,0.12922110672024903
4928,0.12922110672024903
4929,0.12922110672024903
4930,0.12922110672024903
4931,0.12922110672024903
4932,0.12922110672024903
4933,0.12922110672024903
4934,0.12922110672024903
4935,0.12922110672024903
4936,0.12922110672024903
4937,0.12922110672024903
4938,0.12922110672024903
4939,0.12922110672024903
4940,0.12922110672024903
4941,0.12922110672024903
4942,0.12922110672024903
4943,0.12922110672024903
4944,0.12922110672024903
4945,0.12922110672024903
4946,0.12922110672024903
4947,0.12922110672024903
4948,0.12922110672024903
4949,0.12922110672024903
4950,0.9208941555738239
4951,0.9208941555738239
4952,0.9208941555738239
4953,0.9208941555738239
4954,0.9208941555738239
4955,0.9208941555738239
4956,0.9208941555738239
4957,0.9208941555738239
4958,0.9208941555738239
4959,0.9208941555738239
4960,0.9208941555738239
4961,0.9208941555738239
4962,0.9208941555738239
4963,0.9208941555738239
4964,0.9208941555738239
4965,0.9208941555738239
4966,0.9208941555738239
4967,0.9208941555738239
4968,0.9208941555738239
4969,0.9208941555738239
4970,0.9208941555738239
4971,0.9208941555738239
4972,0.9208941555738239
4973,0.9208941555738239
4974,0.9208941555738239
4975,0.9208941555738239
4976,0.9208941555738239
4977,0.9208941555738239
4978,0.9208941555738239
4979,0.9208941555738239
4980,0.9208941555738239
4981,0.9208941555738239
4982,0.9208941555738239
4983,0.9208941555738239
4984,0.9208941555738239
4985,0.9208941555738239
4986,0.9208941555738239
4987,0.9208941555738239
4988,0.9208941555738239
4989,0.9208941555738239
4990,0.9208941555738239
4991,0.9208941555738239
4992,0.9208941555738239
4993,0.9208941555738239
4994,0.9208941555738239
4995,0.9208941555738239
4996,0.9208941555738239
4997,0.9208941555738239
4998,0.9208941555738239
4999,0.9208941555738239
5000,0.7632978875881276
5001,0.7632978875881276
5002,0.7632978875881276
5003,0.7632978875881276
5004,0.7632978875881276
5005,0.7632978875881276
5006,0.7632978875881276
5007,0.7632978875881276
5008,0.7632978875881276
5009,0.7632978875881276
5010,0.7632978875881276
5011,0.7632978875881276
5012,0.7632978875881276
5013,0.7632978875881276
5014,0.7632978875881276
5015,0.7632978875881276
5016,0.7632978875881276
5017,0.7632978875881276
5018,0.7632978875881276
5019,0.7632978875881276
5020,0.7632978875881276
5021,0.7632978875881276
5022,0.7632978875881276
5023,0.7632978875881276
5024,0.7632978875881276
5025,0.7632978875881276
5026,0.7632978875881276
5027,0.7632978875881276
5028,0.7632978875881276
5029,0.7632978875881276
5030,0.7632978875881276
5031,0.7632978875881276
5032,0.7632978875881276
5033,0.7632978875881276
5034,0.7632978875881276
5035,0.7632978875881276
5036,0.7632978875881276
5037,0.7632978875881276
5038,0.7632978875881276
5039,0.7632978875881276
5040,0.7632978875881276
5041,0.7632978875881276
5042,0.7632978875881276
5043,0.7632978875881276
5044,0.7632978875881276
5045,0.7632978875881276
5046,0.7632978875881276
5047,0.7632978875881276
5048,0.7632978875881276
5049,0.7632978875881276
5050,0.8100434029902382
5051,0.8100434029902382
5052,0.8100434029902382
5053,0.8100434029902382
5054,0.8100434029902382
5055,0.8100434029902382
5056,0.8100434029902382
5057,0.8100434029902382
5058,0.8100434029902382
5059,0.8100434029902382
5060,0.8100434029902382
5061,0.8100434029902382
5062,0.8100434029902382
5063,0.8100434029902382
5064,0.8100434029902382
5065,0.8100434029902382
5066,0.8100434029902382
5067,0.8100434029902382
5068,0.8100434029902382
5069,0.8100434029902382
5070,0.8100434029902382
5071,0.8100434029902382
5072,0.8100434029902382
5073,0.8100434029902382
5074,0.8100434029902382
5075,0.8100434029902382
5076,0.8100434029902382
5077,0.8100434029902382
5078,0.8100434029902382
5079,0.8100434029902382
5080,0.8100434029902382
5081,0.8100434029902382
5082,0.8100434029902382
5083,0.8100434029902382
5084,0.8100434029902382
5085,0.8100434029902382
5086,0.8100434029902382
5087,0.8100434029902382
5088,0.8100434029902382
5089,0.8100434029902382
5090,0.8100434029902382
5091,0.8100434029902382
5092,0.8100434029902382
5093,0.8100434029902382
5094,0.8100434029902382
5095,0.8100434029902382
5096,0.8100434029902382
5097,0.8100434029902382
5098,0.8100434029902382
5099,0.8100434029902382
5100,0.8642259010932068
5101,0.8642259010932068
5102,0.8642259010932068
5103,0.8642259010932068
5104,0.8642259010932068
5105,0.8642259010932068
5106,0.8642259010932068
5107,0.8642259010932068
5108,0.8642259010932068
5109,0.8642259010932068
5110,0.8642259010932068
5111,0.8642259010932068
5112,0.8642259010932068
5113,0.8642259010932068
5114,0.8642259010932068
5115,0.8642259010932068
5116,0.8642259010932068
5117,0.8642259010932068
5118,0.8642259010932068
5119,0.8642259010932068
5120,0.8642259010932068
5121,0.8642259010932068
5122,0.8642259010932068
5123,0.8642259010932068
5124,0.8642259010932068
5125,0.8642259010932068
5126,0.8642259010932068
5127,0.8642259010932068
5128,0.8642259010932068
5129,0.8642259010932068
5130,0.8642259010932068
5131,0.8642259010932068
5132,0.8642259010932068
5133,0.8642259010932068
5134,0.8642259010932068
5135,0.8642259010932068
5136,0.8642259010932068
5137,0.8642259010932068
5138,0.8642259010932068
5139,0.8642259010932068
5140,0.8642259010932068
5141,0.8642259010932068
5142,0.8642259010932068
5143,0.8642259010932068
5144,0.8642259010932068
5145,0.8642259010932068
5146,0.8642259010932068
5147,0.8642259010932068
5148,0.8642259010932068
5149,0.8642259010932068
5150,0.83410744944834
5151,0.83410744944834
5152,0.83410744944834
5153,0.83410744944834
5154,0.83410744944834
5155,0.83410744944834
5156,0.83410744944834
5157,0.83410744944834
5158,0.83410744944834
5159,0.83410744944834
5160,0.83410744944834
5161,0.83410744944834
5162,0.83410744944834
5163,0.83410744944834
5164,0.83410744944834
5165,0.83410744944834
5166,0.83410744944834
5167,0.83410744944834
5168,0.83410744944834
5169,0.83410744944834
5170,0.83410744944834
5171,0.83410744944834
5172,0.83410744944834
5173,0.83410744944834
5174,0.83410744944834
5175,0.83410744944834
5176,0.83410744944834
5177,0.83410744944834
5178,0.83410744944834
5179,0.83410744944834
5180,0.83410744944834
5181,0.83410744944834
5182,0.83410744944834
5183,0.83410744944834
5184,0.83410744944834
5185,0.83410744944834
5186,0.83410744944834
5187,0.83410744944834
5188,0.83410744944834
5189,0.83410744944834
5190,0.83410744944834
5191,0.83410744944834
5192,0.83410744944834
5193,0.83410744944834
5194,0.83410744944834
5195,0.83410744944834
5196,0.83410744944834
5197,0.83410744944834
5198,0.83410744944834
5199,0.83410744944834
5200,0.767563642145042
5201,0.767563642145042
5202,0.767563642145042
